precinct,qualified_voters,count_voted,reported,no,yes,parish
00/C11B,354,64,1,45,5,Rapides
00/C13 AK,895,185,1,70,31,Rapides
00/C13 LZ,780,119,1,61,20,Rapides
00/C14,456,92,1,30,26,Rapides
00/C15,1290,130,1,93,7,Rapides
00/C17,739,182,1,74,39,Rapides
00/C18,821,204,1,100,32,Rapides
00/C19,647,153,1,67,22,Rapides
00/C20,926,173,1,104,9,Rapides
00/C21 AK,944,234,1,154,18,Rapides
00/C21 LZ,798,226,1,136,12,Rapides
00/C22,284,98,1,31,43,Rapides
00/C23,589,187,1,63,79,Rapides
00/C24,774,243,1,110,39,Rapides
00/C25,1173,225,1,92,34,Rapides
00/C26,617,153,1,62,43,Rapides
00/C27,687,226,1,85,61,Rapides
00/C28,766,120,1,67,20,Rapides
00/C30,792,219,1,76,74,Rapides
00/C31,887,207,1,61,51,Rapides
00/C32,845,165,1,59,57,Rapides
00/C33,804,203,1,72,66,Rapides
00/C34,674,147,1,44,49,Rapides
00/C35,569,180,1,47,71,Rapides
00/C36 AK,829,281,1,72,88,Rapides
00/C36 LZ,903,324,1,95,112,Rapides
00/C37A,1795,478,1,126,191,Rapides
00/C37B,911,271,1,67,86,Rapides
00/C38A,327,73,1,38,10,Rapides
00/C38B,1206,272,1,88,72,Rapides
00/C39,324,46,1,29,9,Rapides
00/C40,463,60,1,43,7,Rapides
00/C41,1272,338,1,137,102,Rapides
00/C42,1422,471,1,116,154,Rapides
00/N01,338,34,1,20,2,Rapides
00/N02,682,92,1,40,20,Rapides
00/N03,779,96,1,46,13,Rapides
00/N04,600,120,1,55,22,Rapides
00/N05,901,211,1,58,64,Rapides
00/N06,1227,214,1,53,57,Rapides
00/N07,216,67,1,17,19,Rapides
00/N08 AK,577,111,1,31,26,Rapides
00/N08 LZ,537,106,1,37,26,Rapides
00/N09,895,173,1,39,39,Rapides
00/N10 AK,1001,266,1,65,79,Rapides
00/N10 LZ,1031,221,1,43,62,Rapides
00/N11,666,223,1,39,62,Rapides
00/N12,1515,344,1,96,90,Rapides
00/N13A,691,211,1,55,61,Rapides
00/N13B,996,279,1,75,78,Rapides
00/N14A,513,103,1,32,26,Rapides
00/N14B,229,61,1,16,20,Rapides
00/N15,617,97,1,29,34,Rapides
00/N16,552,99,1,27,45,Rapides
00/N17,654,122,1,34,50,Rapides
00/N18A,1188,184,1,59,96,Rapides
00/N18B,1120,210,1,71,67,Rapides
00/N19 AK,870,121,1,29,44,Rapides
00/N19 LZ,765,125,1,40,34,Rapides
00/N20 AK,880,204,1,51,93,Rapides
00/N20 LZ,787,166,1,43,66,Rapides
00/N21,353,75,1,29,31,Rapides
00/N22,663,137,1,33,42,Rapides
00/N23,994,198,1,48,101,Rapides
00/N24 AK,1046,137,1,37,63,Rapides
00/N24 LZ,950,133,1,37,56,Rapides
00/N25,1014,208,1,52,89,Rapides
00/N26 AK,956,207,1,51,70,Rapides
00/N26 LZ,985,206,1,38,83,Rapides
00/N27,1745,326,1,48,150,Rapides
00/N28,836,116,1,32,42,Rapides
00/N29,573,138,1,22,60,Rapides
00/S01,504,111,1,38,50,Rapides
00/S02,230,57,1,25,25,Rapides
00/S04,701,154,1,94,21,Rapides
00/S05,196,47,1,18,17,Rapides
00/S06A,501,161,1,59,75,Rapides
00/S06B,164,30,1,18,6,Rapides
00/S07,1022,223,1,69,94,Rapides
00/S08,1426,388,1,133,155,Rapides
00/S09,119,25,1,16,6,Rapides
00/S10 AK,769,144,1,43,53,Rapides
00/S10 LZ,814,174,1,63,58,Rapides
00/S11,526,158,1,48,74,Rapides
00/S13,1304,430,1,152,205,Rapides
00/S14,241,81,1,37,27,Rapides
00/S15,910,234,1,62,86,Rapides
00/S16,985,259,1,84,132,Rapides
00/S17,168,41,1,16,16,Rapides
00/S18,324,155,1,101,28,Rapides
00/S19,223,71,1,30,28,Rapides
00/S20,625,139,1,93,28,Rapides
00/S21,530,130,1,50,46,Rapides
00/S22,718,136,1,41,60,Rapides
00/S23,348,85,1,37,36,Rapides
00/S24,151,30,1,17,11,Rapides
00/S25,862,165,1,114,21,Rapides
00/S26,823,153,1,64,66,Rapides
00/S27,428,108,1,50,49,Rapides
00/S28,231,51,1,32,13,Rapides
00/S29,656,99,1,46,32,Rapides
Early Voting,NA,NA,1,2375,3429,Rapides
01/01,517,84,1,27,34,Red River
01/02,290,53,1,12,18,Red River
02/01,466,81,1,28,24,Red River
02/03,368,65,1,21,28,Red River
03/01,345,55,1,9,28,Red River
03/02,296,63,1,12,33,Red River
03/03,170,25,1,11,9,Red River
04/01,248,64,1,31,10,Red River
04/02,210,46,1,23,13,Red River
04/03,293,45,1,32,4,Red River
04/05,46,8,1,2,0,Red River
05/01,180,46,1,21,12,Red River
05/02,624,135,1,65,9,Red River
06/01,345,202,1,62,8,Red River
06/02,368,162,1,55,9,Red River
07/01,209,57,1,18,10,Red River
07/02,151,32,1,13,8,Red River
07/03,444,100,1,35,13,Red River
Early Voting,NA,NA,1,330,205,Red River
00/01,484,58,1,17,32,Richland
00/02,547,106,1,55,38,Richland
00/03,397,223,1,69,62,Richland
00/04,1139,182,1,73,53,Richland
00/08,611,104,1,38,43,Richland
00/10,86,20,1,6,10,Richland
00/11,737,63,1,19,26,Richland
00/12,908,106,1,37,42,Richland
00/12B,291,43,1,10,15,Richland
00/13,1214,173,1,106,18,Richland
00/17,1042,165,1,59,42,Richland
00/18,1338,206,1,110,14,Richland
00/23,177,18,1,6,7,Richland
00/25,346,44,1,11,21,Richland
00/26,260,36,1,17,11,Richland
00/27,660,102,1,29,48,Richland
00/28,95,5,1,1,4,Richland
00/30,125,22,1,4,15,Richland
00/31,327,59,1,29,17,Richland
00/32,662,108,1,60,28,Richland
00/33,1144,215,1,153,9,Richland
00/34,884,156,1,77,35,Richland
00/35,418,85,1,51,6,Richland
Early Voting,NA,NA,1,337,292,Richland
00/1-1,447,94,1,25,63,Sabine
00/1-2,504,108,1,32,59,Sabine
00/1-3,366,80,1,26,39,Sabine
00/1-4,73,22,1,10,12,Sabine
00/1-5,118,24,1,4,12,Sabine
00/2-1,588,122,1,24,65,Sabine
00/2-2,333,76,1,29,44,Sabine
00/2-6,657,117,1,26,68,Sabine
00/3-2,515,101,1,24,59,Sabine
00/3-5,404,98,1,23,41,Sabine
00/3-6,372,192,1,38,69,Sabine
00/4-1,1040,260,1,128,53,Sabine
00/5-1,309,76,1,20,45,Sabine
00/5-2,684,133,1,30,70,Sabine
00/5-3,239,34,1,13,17,Sabine
00/5-4,226,51,1,23,23,Sabine
00/5-8,337,52,1,24,19,Sabine
00/6-2,924,142,1,32,74,Sabine
00/6-3,890,117,1,22,44,Sabine
00/7-1,241,39,1,9,25,Sabine
00/7-2,413,69,1,16,36,Sabine
00/7-3,305,44,1,17,20,Sabine
00/7-4,306,49,1,10,34,Sabine
00/7-5,336,55,1,3,39,Sabine
00/8-1,465,59,1,10,31,Sabine
00/8-2,866,145,1,86,28,Sabine
00/8-3,183,18,1,3,8,Sabine
00/9-1,395,156,1,87,37,Sabine
00/9-2,273,107,1,36,58,Sabine
00/9-3,417,129,1,31,87,Sabine
00/9-4,293,73,1,21,35,Sabine
00/9-5,164,13,1,1,10,Sabine
Early Voting,NA,NA,1,174,439,Sabine
00/10,719,142,1,78,21,St. Bernard
00/11,920,219,1,122,38,St. Bernard
00/12,837,187,1,100,45,St. Bernard
00/13,1371,264,1,131,43,St. Bernard
00/14,970,143,1,85,16,St. Bernard
00/15,708,119,1,73,14,St. Bernard
00/20,678,83,1,39,21,St. Bernard
00/21,583,119,1,72,21,St. Bernard
00/22,758,112,1,75,13,St. Bernard
00/23,609,58,1,50,2,St. Bernard
00/24,1253,209,1,95,49,St. Bernard
00/25,785,124,1,60,29,St. Bernard
00/30,1173,198,1,103,43,St. Bernard
00/31,971,125,1,67,16,St. Bernard
00/32,1774,330,1,164,68,St. Bernard
00/33,913,200,1,101,37,St. Bernard
00/34,317,46,1,20,11,St. Bernard
00/40,180,34,1,22,0,St. Bernard
00/41,1125,162,1,91,38,St. Bernard
00/42,1062,201,1,104,50,St. Bernard
00/42A,1051,151,1,68,43,St. Bernard
00/43,732,107,1,67,20,St. Bernard
00/44,896,222,1,163,7,St. Bernard
00/45,567,147,1,114,6,St. Bernard
00/46,477,64,1,33,15,St. Bernard
00/50,1351,352,1,258,19,St. Bernard
00/51,522,70,1,40,20,St. Bernard
00/52,1111,194,1,103,47,St. Bernard
00/53,372,57,1,28,16,St. Bernard
00/54,1008,145,1,96,26,St. Bernard
00/55,1408,218,1,97,89,St. Bernard
Early Voting,NA,NA,1,679,504,St. Bernard
01/1,494,167,1,152,5,St. Charles
01/2,492,150,1,90,8,St. Charles
01/2 A,533,156,1,98,8,St. Charles
01/3,1367,419,1,234,47,St. Charles
01/4,675,139,1,104,11,St. Charles
01/5,580,174,1,153,5,St. Charles
01/6,746,191,1,109,19,St. Charles
02/1,687,122,1,43,31,St. Charles
02/3,931,141,1,54,45,St. Charles
02/4,1002,298,1,228,23,St. Charles
02/5,1040,208,1,106,53,St. Charles
02/5 A,997,221,1,101,71,St. Charles
02/6,951,201,1,93,58,St. Charles
03/1,997,214,1,82,64,St. Charles
03/1 A,1001,182,1,70,58,St. Charles
03/1 B,770,170,1,59,51,St. Charles
03/2,1660,301,1,168,47,St. Charles
03/3,1153,267,1,79,73,St. Charles
04/1,603,79,1,36,29,St. Charles
04/1 A,527,89,1,37,32,St. Charles
04/2,1549,233,1,79,114,St. Charles
04/3,676,131,1,47,59,St. Charles
04/4,1091,243,1,174,23,St. Charles
04/5,190,26,1,17,3,St. Charles
05/1,1262,428,1,283,16,St. Charles
05/3,871,194,1,126,15,St. Charles
05/4,1438,350,1,181,66,St. Charles
05/5,1061,168,1,92,39,St. Charles
06/1,1472,361,1,145,131,St. Charles
06/2,790,221,1,73,80,St. Charles
06/2 A,857,242,1,81,85,St. Charles
06/3,595,120,1,57,24,St. Charles
06/4,502,92,1,60,26,St. Charles
06/6,986,231,1,108,37,St. Charles
07/1,252,62,1,18,22,St. Charles
07/2,810,173,1,67,68,St. Charles
07/2 A,692,150,1,56,65,St. Charles
07/3,1010,185,1,87,63,St. Charles
07/3 A,928,163,1,77,50,St. Charles
07/4,614,151,1,94,25,St. Charles
07/4 A,563,100,1,62,13,St. Charles
07/5,138,40,1,29,1,St. Charles
Early Voting,NA,NA,1,1215,823,St. Charles
01/1,1190,369,1,164,62,St. Helena
01/2,57,9,1,4,3,St. Helena
02/1,993,340,1,189,23,St. Helena
02/2,381,126,1,48,22,St. Helena
03/1,1378,375,1,184,51,St. Helena
03/2,133,49,1,34,10,St. Helena
04/1,1552,423,1,234,72,St. Helena
04/2,152,40,1,25,9,St. Helena
05/1,1401,269,1,158,56,St. Helena
06/1,903,311,1,121,115,St. Helena
06/2,398,120,1,44,54,St. Helena
Early Voting,NA,NA,1,465,230,St. Helena
00/01,344,116,1,88,9,St. James
00/02,1991,608,1,313,112,St. James
00/04,719,210,1,99,47,St. James
00/05,607,168,1,91,27,St. James
00/06,1051,370,1,140,84,St. James
00/07,537,201,1,145,2,St. James
00/08,539,146,1,69,49,St. James
00/09,1382,316,1,83,130,St. James
00/10,224,48,1,17,15,St. James
00/11,507,145,1,59,32,St. James
00/12,478,148,1,111,11,St. James
00/13,1035,420,1,273,14,St. James
00/14,481,220,1,134,4,St. James
00/15,718,326,1,150,14,St. James
00/16,1328,557,1,320,20,St. James
00/17,1039,303,1,134,63,St. James
00/18,1053,327,1,144,85,St. James
00/19,472,163,1,74,41,St. James
00/22,153,45,1,22,3,St. James
00/23,339,65,1,22,24,St. James
Early Voting,NA,NA,1,1107,475,St. James
01/01,123,25,1,10,14,St. John The Baptist
01/02,977,364,1,217,11,St. John The Baptist
01/03,1383,578,1,362,21,St. John The Baptist
01/04,862,231,1,152,17,St. John The Baptist
01/05,275,79,1,48,5,St. John The Baptist
01/06,237,26,1,18,5,St. John The Baptist
01/07,468,70,1,36,19,St. John The Baptist
02/01,763,163,1,101,28,St. John The Baptist
02/02,879,224,1,150,18,St. John The Baptist
02/03,767,194,1,112,18,St. John The Baptist
02/04,818,104,1,49,29,St. John The Baptist
02/05,965,218,1,144,4,St. John The Baptist
03/01,611,185,1,111,23,St. John The Baptist
03/02,1662,506,1,348,10,St. John The Baptist
03/03,490,112,1,46,35,St. John The Baptist
03/04,928,178,1,123,6,St. John The Baptist
03/07,455,111,1,71,2,St. John The Baptist
04/01,61,5,1,3,0,St. John The Baptist
04/02,1233,265,1,162,12,St. John The Baptist
04/03,1251,305,1,177,9,St. John The Baptist
04/04,1168,198,1,108,23,St. John The Baptist
04/05,75,10,1,7,1,St. John The Baptist
05/01,1491,409,1,269,14,St. John The Baptist
05/02,401,112,1,80,4,St. John The Baptist
05/03,345,76,1,23,23,St. John The Baptist
05/04,1797,391,1,192,42,St. John The Baptist
05/05,NA,NA,1,0,0,St. John The Baptist
06/01,1081,234,1,108,18,St. John The Baptist
06/02,24,1,1,1,0,St. John The Baptist
06/03,1391,345,1,235,12,St. John The Baptist
06/04,1345,381,1,250,10,St. John The Baptist
06/05,140,18,1,11,3,St. John The Baptist
07/01,1051,262,1,151,18,St. John The Baptist
07/02,1833,410,1,185,72,St. John The Baptist
07/03,773,199,1,100,19,St. John The Baptist
07/04,613,174,1,114,10,St. John The Baptist
Early Voting,NA,NA,1,1859,441,St. John The Baptist
00/01,212,45,1,23,15,St. Landry
00/01A,161,28,1,12,14,St. Landry
00/01B,150,37,1,21,12,St. Landry
00/01C,152,38,1,16,20,St. Landry
00/01D,151,28,1,7,10,St. Landry
00/02,540,109,1,49,35,St. Landry
00/02A,128,13,1,2,8,St. Landry
00/02B,268,82,1,49,6,St. Landry
00/02C,197,30,1,18,11,St. Landry
00/03,729,75,1,47,11,St. Landry
00/04,995,177,1,72,86,St. Landry
00/04A,81,12,1,3,7,St. Landry
00/04B,149,26,1,6,14,St. Landry
00/05,90,26,1,13,8,St. Landry
00/06,664,120,1,62,26,St. Landry
00/07,578,86,1,23,51,St. Landry
00/07A,382,61,1,28,26,St. Landry
00/08,767,128,1,60,34,St. Landry
00/09,1936,418,1,250,52,St. Landry
00/09A,81,11,1,2,2,St. Landry
00/10,774,126,1,64,30,St. Landry
00/10A,280,32,1,16,8,St. Landry
00/11,738,146,1,106,6,St. Landry
00/11B,383,62,1,38,1,St. Landry
00/12,999,153,1,102,10,St. Landry
00/13,641,94,1,27,26,St. Landry
00/13A,152,22,1,2,15,St. Landry
00/14,573,71,1,17,37,St. Landry
00/14A,447,87,1,33,37,St. Landry
00/14B,787,169,1,78,33,St. Landry
00/15,1169,147,1,69,61,St. Landry
00/16,711,81,1,13,56,St. Landry
00/16A,286,40,1,7,25,St. Landry
00/17,653,59,1,22,29,St. Landry
00/18,1434,287,1,143,62,St. Landry
00/18A,152,27,1,13,6,St. Landry
00/18B,358,61,1,30,19,St. Landry
00/19,387,54,1,41,2,St. Landry
00/19A,384,52,1,32,8,St. Landry
00/20,686,120,1,68,9,St. Landry
00/20B,655,133,1,61,11,St. Landry
00/21,549,107,1,53,9,St. Landry
00/21A,148,18,1,10,2,St. Landry
00/22,1101,162,1,98,14,St. Landry
00/22B,154,23,1,17,0,St. Landry
00/23,893,130,1,87,9,St. Landry
00/23A,802,148,1,111,6,St. Landry
00/24,1390,263,1,115,49,St. Landry
00/24B,739,177,1,87,39,St. Landry
00/25,1398,200,1,106,12,St. Landry
00/26,819,145,1,80,21,St. Landry
00/26A,288,59,1,36,7,St. Landry
00/27,986,233,1,114,46,St. Landry
00/28,983,192,1,61,71,St. Landry
00/29,1167,203,1,94,64,St. Landry
00/29A,73,15,1,6,3,St. Landry
00/30,496,78,1,23,40,St. Landry
00/30A,869,148,1,60,54,St. Landry
00/30B,401,30,1,10,11,St. Landry
00/31,784,142,1,75,44,St. Landry
00/32,1102,133,1,59,59,St. Landry
00/32A,164,34,1,23,5,St. Landry
00/33,1240,203,1,113,55,St. Landry
00/33A,222,60,1,28,24,St. Landry
00/34,494,67,1,25,31,St. Landry
00/34A,724,125,1,34,51,St. Landry
00/35,2013,375,1,191,95,St. Landry
00/36,664,160,1,116,23,St. Landry
00/37,493,88,1,34,35,St. Landry
00/37A,519,108,1,50,23,St. Landry
00/38,550,72,1,34,29,St. Landry
00/39,1101,146,1,36,90,St. Landry
00/39A,98,10,1,0,9,St. Landry
00/40,605,94,1,44,44,St. Landry
00/41,962,113,1,38,51,St. Landry
00/41A,159,36,1,15,10,St. Landry
00/42,318,53,1,20,33,St. Landry
00/43,949,87,1,29,44,St. Landry
00/44,607,95,1,15,42,St. Landry
00/44A,153,26,1,12,4,St. Landry
00/44B,416,70,1,34,19,St. Landry
00/45,760,91,1,16,45,St. Landry
00/46,692,72,1,27,13,St. Landry
00/47,888,120,1,19,37,St. Landry
00/48,647,76,1,36,9,St. Landry
00/49,955,144,1,51,32,St. Landry
00/50,422,67,1,32,3,St. Landry
00/50A,134,10,1,4,3,St. Landry
00/51,824,120,1,54,8,St. Landry
00/51A,191,17,1,2,10,St. Landry
00/52,1050,196,1,33,78,St. Landry
Early Voting,NA,NA,1,1339,1031,St. Landry
00/01,154,22,1,2,13,St. Martin
00/02,779,123,1,20,52,St. Martin
00/03,2143,383,1,118,109,St. Martin
00/04,288,60,1,13,27,St. Martin
00/05,114,25,1,2,15,St. Martin
00/06,369,55,1,13,17,St. Martin
00/07,177,24,1,12,5,St. Martin
00/08,466,48,1,7,36,St. Martin
00/09,1328,236,1,74,77,St. Martin
00/10,1212,290,1,185,13,St. Martin
00/11,531,157,1,69,26,St. Martin
00/12,1796,448,1,210,94,St. Martin
00/13,146,35,1,22,3,St. Martin
00/14,446,110,1,24,43,St. Martin
00/15,872,218,1,101,26,St. Martin
00/16,121,31,1,9,8,St. Martin
00/17,996,183,1,30,117,St. Martin
00/18,945,154,1,64,51,St. Martin
00/19,226,54,1,23,20,St. Martin
00/20,787,104,1,28,46,St. Martin
00/21,967,153,1,38,72,St. Martin
00/22,612,95,1,13,45,St. Martin
00/23,578,135,1,78,22,St. Martin
00/24,2176,335,1,186,48,St. Martin
00/25,346,72,1,15,29,St. Martin
00/26,495,98,1,31,28,St. Martin
00/27,229,48,1,30,7,St. Martin
00/28,2172,383,1,131,122,St. Martin
00/29,1723,243,1,88,68,St. Martin
00/30,441,83,1,29,33,St. Martin
00/31,449,58,1,11,40,St. Martin
00/32,83,7,1,1,5,St. Martin
00/33,1244,210,1,108,60,St. Martin
00/34,1169,187,1,67,63,St. Martin
00/35,1641,223,1,61,103,St. Martin
00/36,305,31,1,10,7,St. Martin
00/37,1234,207,1,68,71,St. Martin
00/38,977,87,1,22,50,St. Martin
00/39,880,152,1,35,75,St. Martin
00/40,937,123,1,69,29,St. Martin
00/41,976,130,1,52,56,St. Martin
00/42,1427,156,1,74,50,St. Martin
00/43,555,70,1,34,21,St. Martin
Early Voting,NA,NA,1,769,1073,St. Martin
00/01,69,18,1,2,14,St. Mary
00/02,428,102,1,67,14,St. Mary
00/03,533,134,1,96,12,St. Mary
00/04,369,92,1,42,27,St. Mary
00/05,652,148,1,113,15,St. Mary
00/06,758,153,1,76,46,St. Mary
00/06A,529,106,1,38,52,St. Mary
00/07,888,272,1,191,24,St. Mary
00/08,402,125,1,107,1,St. Mary
00/09,468,112,1,57,29,St. Mary
00/10,823,275,1,147,41,St. Mary
00/11,490,144,1,60,29,St. Mary
00/12,452,125,1,75,15,St. Mary
00/13,622,157,1,86,25,St. Mary
00/14,839,352,1,100,71,St. Mary
00/15,521,159,1,81,31,St. Mary
00/16,519,146,1,107,2,St. Mary
00/17,563,196,1,129,25,St. Mary
00/18,578,202,1,128,5,St. Mary
00/19,860,349,1,118,119,St. Mary
00/20,398,138,1,112,10,St. Mary
00/21,614,126,1,56,40,St. Mary
00/22,1165,247,1,100,96,St. Mary
00/23,572,123,1,60,37,St. Mary
00/24,831,160,1,86,39,St. Mary
00/25,941,270,1,191,22,St. Mary
00/26,988,230,1,144,42,St. Mary
00/27,630,134,1,70,35,St. Mary
00/28,702,106,1,46,45,St. Mary
00/29,960,135,1,52,53,St. Mary
00/30,695,88,1,27,38,St. Mary
00/31,860,186,1,76,61,St. Mary
00/32,738,141,1,57,62,St. Mary
00/33,809,142,1,66,49,St. Mary
00/34,576,53,1,36,9,St. Mary
00/35,735,127,1,83,20,St. Mary
00/36,674,135,1,47,50,St. Mary
00/37,1016,198,1,64,65,St. Mary
00/38,758,139,1,75,27,St. Mary
00/39,1032,203,1,91,56,St. Mary
00/40,753,172,1,54,43,St. Mary
00/41,778,147,1,46,49,St. Mary
00/42,536,153,1,74,11,St. Mary
00/43,536,68,1,31,16,St. Mary
00/44,206,70,1,45,4,St. Mary
00/45,716,78,1,47,23,St. Mary
Early Voting,NA,NA,1,1006,816,St. Mary
00/101,1494,341,1,100,148,St. Tammany
00/102,1753,299,1,94,114,St. Tammany
00/103,1587,369,1,44,180,St. Tammany
00/104,713,160,1,43,54,St. Tammany
00/105,999,215,1,58,68,St. Tammany
00/106,1044,139,1,54,48,St. Tammany
00/106A,1374,189,1,72,69,St. Tammany
00/107,1524,335,1,80,133,St. Tammany
00/108,944,176,1,52,70,St. Tammany
00/110,1901,448,1,67,132,St. Tammany
00/111,1679,307,1,122,105,St. Tammany
00/112,1488,304,1,102,107,St. Tammany
00/113,863,152,1,25,26,St. Tammany
00/114,1522,232,1,79,73,St. Tammany
00/115,1407,399,1,67,129,St. Tammany
00/116,933,189,1,60,65,St. Tammany
00/118,1467,294,1,66,98,St. Tammany
00/201,1132,241,1,82,84,St. Tammany
00/202,1179,298,1,99,105,St. Tammany
00/203,1898,454,1,112,194,St. Tammany
00/204,1115,307,1,62,156,St. Tammany
00/205,1405,274,1,80,124,St. Tammany
00/206,463,108,1,21,55,St. Tammany
00/207,734,190,1,53,69,St. Tammany
00/301,1346,299,1,64,125,St. Tammany
00/302,1430,356,1,64,99,St. Tammany
00/303,2063,484,1,84,144,St. Tammany
00/304,1659,383,1,135,96,St. Tammany
00/305,1168,257,1,79,84,St. Tammany
00/306,973,200,1,35,92,St. Tammany
00/307,1663,263,1,93,71,St. Tammany
00/308,1092,260,1,49,88,St. Tammany
00/309,976,160,1,70,45,St. Tammany
00/310,2059,448,1,104,176,St. Tammany
00/312,1315,270,1,54,66,St. Tammany
00/312A,652,103,1,32,24,St. Tammany
00/313,1218,186,1,56,38,St. Tammany
00/314,1880,348,1,127,101,St. Tammany
00/401,1317,259,1,106,81,St. Tammany
00/402,1075,251,1,64,98,St. Tammany
00/403,1442,291,1,91,88,St. Tammany
00/404,977,222,1,49,68,St. Tammany
00/405,1654,381,1,110,110,St. Tammany
00/406,947,207,1,53,60,St. Tammany
00/407,1095,325,1,94,132,St. Tammany
00/408,1880,359,1,118,130,St. Tammany
00/409,1149,247,1,98,86,St. Tammany
00/410,1380,354,1,124,115,St. Tammany
00/411,1326,254,1,67,83,St. Tammany
00/412,1350,261,1,64,124,St. Tammany
00/413,1484,423,1,56,178,St. Tammany
00/414,1350,323,1,70,122,St. Tammany
00/415,658,201,1,51,80,St. Tammany
00/416,830,174,1,54,72,St. Tammany
00/417,1151,247,1,76,76,St. Tammany
00/418,1028,282,1,95,88,St. Tammany
00/419,984,284,1,56,117,St. Tammany
00/420,1136,237,1,72,81,St. Tammany
00/421,789,170,1,61,50,St. Tammany
00/422,1308,322,1,97,143,St. Tammany
00/426,818,164,1,38,42,St. Tammany
00/427,811,165,1,36,78,St. Tammany
00/429,874,162,1,41,46,St. Tammany
00/430,799,170,1,77,48,St. Tammany
00/501,524,87,1,39,41,St. Tammany
00/502,1435,387,1,106,133,St. Tammany
00/503,1016,222,1,71,115,St. Tammany
00/504,1093,293,1,72,107,St. Tammany
00/505,1382,322,1,93,129,St. Tammany
00/602,972,190,1,57,89,St. Tammany
00/603,1218,239,1,66,101,St. Tammany
00/604,1334,287,1,107,131,St. Tammany
00/605,552,121,1,37,58,St. Tammany
00/606,558,119,1,53,49,St. Tammany
00/609,53,9,1,2,6,St. Tammany
00/701,1240,322,1,129,106,St. Tammany
00/702,1107,291,1,136,78,St. Tammany
00/703,830,248,1,133,66,St. Tammany
00/704,1054,252,1,83,106,St. Tammany
00/705,650,116,1,32,36,St. Tammany
00/706,1515,398,1,102,125,St. Tammany
00/801,1463,362,1,90,139,St. Tammany
00/802,921,170,1,81,44,St. Tammany
00/802A,1253,287,1,121,83,St. Tammany
00/803,1653,377,1,173,88,St. Tammany
00/804,1557,304,1,102,119,St. Tammany
00/805,1331,270,1,74,107,St. Tammany
00/806,1442,315,1,122,80,St. Tammany
00/807,1129,271,1,86,85,St. Tammany
00/808,662,172,1,50,64,St. Tammany
00/809,926,195,1,91,32,St. Tammany
00/810,1309,339,1,114,143,St. Tammany
00/811,1544,327,1,134,94,St. Tammany
00/812,1283,348,1,97,115,St. Tammany
00/813,358,62,1,25,14,St. Tammany
00/814,1427,388,1,217,22,St. Tammany
00/815,607,141,1,41,44,St. Tammany
00/815A,212,19,1,11,5,St. Tammany
00/816,1050,278,1,92,104,St. Tammany
00/817,1717,474,1,127,159,St. Tammany
00/818,929,257,1,158,15,St. Tammany
00/901,1225,232,1,90,42,St. Tammany
00/902,611,67,1,28,16,St. Tammany
00/903,1471,235,1,66,101,St. Tammany
00/903A,93,11,1,7,2,St. Tammany
00/904,1570,363,1,171,67,St. Tammany
00/905,1583,240,1,103,60,St. Tammany
00/906,607,139,1,43,43,St. Tammany
00/907,429,90,1,41,19,St. Tammany
00/909,779,136,1,33,38,St. Tammany
00/909A,3068,788,1,536,43,St. Tammany
00/910,1926,346,1,82,112,St. Tammany
00/911,1572,274,1,58,97,St. Tammany
00/913,1709,486,1,313,87,St. Tammany
00/914,799,141,1,92,21,St. Tammany
00/915,1668,379,1,178,104,St. Tammany
00/916,441,91,1,30,26,St. Tammany
00/917,469,128,1,40,37,St. Tammany
00/918,655,131,1,33,33,St. Tammany
00/921,2094,499,1,174,100,St. Tammany
00/922,509,94,1,45,9,St. Tammany
00/A01,1139,239,1,88,65,St. Tammany
00/A02,1255,385,1,139,90,St. Tammany
00/A02A,542,92,1,36,26,St. Tammany
00/A03,1386,221,1,75,54,St. Tammany
00/A04,622,154,1,54,39,St. Tammany
00/C01,876,268,1,69,94,St. Tammany
00/C02,713,224,1,34,80,St. Tammany
00/C03,1331,361,1,83,88,St. Tammany
00/C04,1567,510,1,97,146,St. Tammany
00/C06,970,240,1,97,48,St. Tammany
00/C07,364,106,1,51,12,St. Tammany
00/C08,650,190,1,56,47,St. Tammany
00/C09,1509,428,1,118,119,St. Tammany
00/C11,1381,247,1,75,88,St. Tammany
00/F01,960,228,1,94,89,St. Tammany
00/M01,706,191,1,62,57,St. Tammany
00/M02,1702,456,1,143,184,St. Tammany
00/M04,1730,436,1,155,140,St. Tammany
00/M06,1071,199,1,64,65,St. Tammany
00/M07,1190,323,1,114,98,St. Tammany
00/M08,1136,255,1,58,90,St. Tammany
00/M09,370,96,1,18,40,St. Tammany
00/M09A,564,108,1,44,36,St. Tammany
00/M10,1252,232,1,92,86,St. Tammany
00/M11,1243,289,1,78,109,St. Tammany
00/M12,860,174,1,28,93,St. Tammany
00/MD1,1095,238,1,79,91,St. Tammany
00/P01,1638,325,1,114,138,St. Tammany
00/S01,1187,350,1,123,131,St. Tammany
00/S02,747,200,1,59,36,St. Tammany
00/S03,1049,213,1,73,68,St. Tammany
00/S04,827,185,1,73,71,St. Tammany
00/S05,1408,360,1,127,105,St. Tammany
00/S06,1268,279,1,100,74,St. Tammany
00/S07,722,167,1,85,31,St. Tammany
00/S08,1074,267,1,100,80,St. Tammany
00/S09,595,191,1,63,83,St. Tammany
00/S10,1251,350,1,110,106,St. Tammany
00/S11,903,219,1,89,50,St. Tammany
