precinct,qualified_voters,count_voted,reported,no,yes,parish
00/09,131,19,1,12,5,Tensas
00/10,324,50,1,18,4,Tensas
00/11,436,105,1,39,23,Tensas
00/11A,144,18,1,14,0,Tensas
00/12,545,119,1,72,8,Tensas
00/15,487,61,1,25,5,Tensas
00/17,286,70,1,24,12,Tensas
Early Voting,NA,NA,1,157,82,Tensas
00/001,1060,190,1,123,31,Terrebonne
00/002,1452,231,1,93,90,Terrebonne
00/005,1174,255,1,170,38,Terrebonne
00/007 A,923,180,1,126,19,Terrebonne
00/007 L,933,171,1,116,16,Terrebonne
00/008,1555,249,1,104,69,Terrebonne
00/010,820,137,1,63,28,Terrebonne
00/011,384,63,1,36,16,Terrebonne
00/012,1373,203,1,73,82,Terrebonne
00/014,757,143,1,47,42,Terrebonne
00/015,1316,257,1,87,91,Terrebonne
00/016,1650,279,1,102,88,Terrebonne
00/017,1461,264,1,121,88,Terrebonne
00/018,1316,240,1,103,55,Terrebonne
00/019,845,144,1,44,42,Terrebonne
00/020,776,130,1,65,36,Terrebonne
00/021,252,19,1,8,5,Terrebonne
00/023,572,140,1,72,11,Terrebonne
00/025,1178,230,1,98,60,Terrebonne
00/027,419,45,1,16,20,Terrebonne
00/028,849,142,1,70,44,Terrebonne
00/029,876,109,1,37,28,Terrebonne
00/030,161,29,1,11,8,Terrebonne
00/031,854,198,1,154,12,Terrebonne
00/033,380,65,1,33,17,Terrebonne
00/034 A,640,167,1,124,5,Terrebonne
00/034 M,624,174,1,132,1,Terrebonne
00/035,731,124,1,67,28,Terrebonne
00/037,664,82,1,30,42,Terrebonne
00/038,883,113,1,48,30,Terrebonne
00/039,191,28,1,7,12,Terrebonne
00/040,30,2,1,0,0,Terrebonne
00/041,492,47,1,26,12,Terrebonne
00/042,1524,286,1,68,113,Terrebonne
00/043,1123,175,1,71,42,Terrebonne
00/045,851,179,1,50,75,Terrebonne
00/048,528,113,1,80,8,Terrebonne
00/049,446,123,1,81,4,Terrebonne
00/051,1440,200,1,85,59,Terrebonne
00/052,713,82,1,52,9,Terrebonne
00/053,877,87,1,44,29,Terrebonne
00/055,1273,215,1,57,94,Terrebonne
00/056,1415,196,1,43,105,Terrebonne
00/057,1355,206,1,56,122,Terrebonne
00/058,389,24,1,8,12,Terrebonne
00/059,1691,251,1,69,97,Terrebonne
00/060,880,115,1,31,59,Terrebonne
00/062,542,96,1,45,30,Terrebonne
00/063,932,90,1,24,46,Terrebonne
00/064,748,150,1,77,50,Terrebonne
00/065,284,45,1,22,8,Terrebonne
00/067,689,187,1,127,14,Terrebonne
00/068,1032,184,1,56,72,Terrebonne
00/069,1621,329,1,109,110,Terrebonne
00/071,623,132,1,111,7,Terrebonne
00/072,696,135,1,41,63,Terrebonne
00/073,636,72,1,30,34,Terrebonne
00/074,145,17,1,8,6,Terrebonne
00/076,529,90,1,39,33,Terrebonne
00/081,642,105,1,48,25,Terrebonne
00/083,1366,229,1,78,83,Terrebonne
00/084,558,133,1,40,42,Terrebonne
00/085,1189,302,1,85,119,Terrebonne
00/087,1080,185,1,72,47,Terrebonne
00/088,1163,196,1,48,71,Terrebonne
00/090,878,165,1,47,77,Terrebonne
00/094,486,117,1,32,39,Terrebonne
00/095,752,177,1,107,12,Terrebonne
00/100,648,60,1,33,23,Terrebonne
00/110,673,109,1,40,33,Terrebonne
00/115,315,71,1,38,14,Terrebonne
Early Voting,NA,NA,1,1436,1325,Terrebonne
00/01,155,20,1,15,1,Union
00/02,369,55,1,25,19,Union
00/03,711,126,1,100,8,Union
00/04,969,152,1,39,61,Union
00/05,215,40,1,14,20,Union
00/05A,218,41,1,22,7,Union
00/06,825,129,1,34,54,Union
00/07,792,140,1,44,42,Union
00/08,132,10,1,8,1,Union
00/09,99,18,1,9,8,Union
00/10,270,39,1,24,5,Union
00/11,1094,168,1,64,61,Union
00/11A,120,17,1,9,0,Union
00/12,744,136,1,86,11,Union
00/13,105,13,1,7,0,Union
00/14,543,98,1,60,4,Union
00/15,367,65,1,22,12,Union
00/16,701,90,1,42,33,Union
00/17,526,81,1,18,31,Union
00/18,706,73,1,30,34,Union
00/19,646,80,1,30,28,Union
00/20,490,90,1,35,41,Union
00/22,697,112,1,19,57,Union
00/23,654,106,1,31,45,Union
00/24,648,112,1,62,30,Union
00/26,490,101,1,56,18,Union
00/27,485,115,1,43,50,Union
00/28,497,73,1,26,28,Union
00/28A,145,47,1,17,26,Union
00/29,919,141,1,55,69,Union
Early Voting,NA,NA,1,325,271,Union
00/01,1186,147,1,45,62,Vermilion
00/02,774,93,1,52,24,Vermilion
00/04,130,9,1,3,4,Vermilion
00/05,447,52,1,15,22,Vermilion
00/06,774,92,1,31,37,Vermilion
00/07,17,2,1,0,2,Vermilion
00/07A,413,47,1,21,17,Vermilion
00/07B,391,64,1,20,31,Vermilion
00/07C,63,1,1,0,0,Vermilion
00/08,362,44,1,14,22,Vermilion
00/09,794,102,1,37,37,Vermilion
00/10,680,91,1,29,36,Vermilion
00/11,658,92,1,28,31,Vermilion
00/12,718,117,1,81,11,Vermilion
00/14,1514,187,1,34,92,Vermilion
00/16,110,38,1,8,27,Vermilion
00/17,570,68,1,30,23,Vermilion
00/18,1355,178,1,60,75,Vermilion
00/19,763,102,1,42,42,Vermilion
00/19A,534,63,1,22,33,Vermilion
00/20,73,9,1,3,4,Vermilion
00/20A,218,17,1,5,6,Vermilion
00/20B,453,56,1,23,24,Vermilion
00/21,457,46,1,19,12,Vermilion
00/21A,321,67,1,17,34,Vermilion
00/22,657,68,1,28,25,Vermilion
00/23,793,134,1,35,73,Vermilion
00/24,1161,134,1,49,53,Vermilion
00/25,1827,247,1,84,96,Vermilion
00/26,436,52,1,14,26,Vermilion
00/26A,591,85,1,23,40,Vermilion
00/26B,438,77,1,25,36,Vermilion
00/28,913,163,1,46,61,Vermilion
00/29,793,120,1,37,42,Vermilion
00/30,13,3,1,1,0,Vermilion
00/31,39,1,1,1,0,Vermilion
00/32,339,37,1,31,0,Vermilion
00/34,608,163,1,49,38,Vermilion
00/34A,316,49,1,33,5,Vermilion
00/35,702,141,1,55,39,Vermilion
00/36A,262,33,1,21,7,Vermilion
00/37,962,163,1,110,2,Vermilion
00/38,590,76,1,56,2,Vermilion
00/39,435,59,1,37,8,Vermilion
00/40,1006,193,1,59,94,Vermilion
00/41,120,10,1,4,4,Vermilion
00/42,984,165,1,52,54,Vermilion
00/44,624,97,1,38,49,Vermilion
00/45,72,13,1,16,18,Vermilion
00/45A,407,75,1,12,23,Vermilion
00/46,546,110,1,43,30,Vermilion
00/46B,366,65,1,23,14,Vermilion
00/46C,292,56,1,21,4,Vermilion
00/46D,320,50,1,17,12,Vermilion
00/46E,860,163,1,60,31,Vermilion
00/47,196,63,1,9,29,Vermilion
00/49,2109,266,1,76,123,Vermilion
00/49A,97,14,1,4,7,Vermilion
00/49B,284,33,1,4,20,Vermilion
00/49C,108,14,1,0,9,Vermilion
00/50,780,92,1,18,40,Vermilion
00/51,759,130,1,39,66,Vermilion
00/53,1671,250,1,60,128,Vermilion
00/56,25,5,1,0,3,Vermilion
00/57A,872,151,1,29,83,Vermilion
00/57B,150,20,1,9,4,Vermilion
Early Voting,NA,NA,1,566,911,Vermilion
01/01,746,119,1,37,40,Vernon
01/01A,246,17,1,6,5,Vernon
01/01B,76,10,1,3,5,Vernon
01/02,909,150,1,66,11,Vernon
01/03,1729,280,1,102,62,Vernon
01/03C,52,12,1,4,6,Vernon
01/04,142,17,1,10,0,Vernon
01/04B,149,26,1,12,6,Vernon
01/04C,14,4,1,0,3,Vernon
01/05,1085,213,1,34,79,Vernon
01/05A,141,26,1,4,5,Vernon
01/06,585,84,1,37,14,Vernon
01/06A,65,10,1,4,1,Vernon
01/06B,82,16,1,4,6,Vernon
01/07,1159,149,1,47,57,Vernon
01/07B,112,1,1,0,0,Vernon
01/08,332,49,1,11,16,Vernon
01/08A,445,81,1,38,21,Vernon
01/09,90,30,1,11,17,Vernon
02/01,1941,321,1,66,152,Vernon
02/01A,205,31,1,9,20,Vernon
02/02,115,19,1,2,14,Vernon
02/02A,258,86,1,28,55,Vernon
02/03,929,166,1,45,98,Vernon
02/04,731,152,1,38,77,Vernon
03/01,400,62,1,27,29,Vernon
03/02,150,31,1,11,14,Vernon
03/03,125,24,1,10,11,Vernon
03/04,644,122,1,35,64,Vernon
03/05,403,65,1,36,25,Vernon
04/01,584,98,1,16,56,Vernon
04/02,243,46,1,13,26,Vernon
04/03,164,18,1,3,11,Vernon
04/03A,469,46,1,18,23,Vernon
04/03B,62,0,1,0,0,Vernon
04/03C,441,19,1,11,0,Vernon
04/03G,599,58,1,24,18,Vernon
04/03K,248,35,1,15,8,Vernon
04/03L,446,10,1,5,2,Vernon
04/03N,225,5,1,4,0,Vernon
05/01,1131,186,1,111,52,Vernon
05/02,353,48,1,15,32,Vernon
05/02A,NA,NA,1,0,0,Vernon
06/01,105,29,1,5,18,Vernon
06/02,173,43,1,16,19,Vernon
06/03,146,25,1,12,9,Vernon
06/04,477,79,1,24,46,Vernon
07/01,879,75,1,19,39,Vernon
07/02,444,65,1,19,33,Vernon
07/02A,720,102,1,34,35,Vernon
07/02B,632,79,1,33,27,Vernon
07/03,188,39,1,19,18,Vernon
07/04,246,20,1,5,12,Vernon
07/04A,161,22,1,6,11,Vernon
07/05,448,66,1,24,27,Vernon
07/05A,172,24,1,1,20,Vernon
07/05D,133,14,1,4,6,Vernon
08/01,500,123,1,52,57,Vernon
08/02,507,81,1,28,40,Vernon
08/03,422,116,1,59,48,Vernon
Early Voting,NA,NA,1,450,519,Vernon
01/01,1594,238,1,57,111,Washington
01/02,610,95,1,34,32,Washington
02/01,1161,198,1,85,66,Washington
03/01,784,203,1,61,72,Washington
03/02,1330,507,1,271,35,Washington
03/03,784,141,1,50,38,Washington
03/03A,103,34,1,7,7,Washington
03/03B,439,106,1,57,5,Washington
03/03C,557,80,1,14,40,Washington
04/01,724,175,1,112,6,Washington
04/01A,1073,249,1,135,14,Washington
04/02A,574,143,1,87,2,Washington
04/03,517,110,1,68,9,Washington
04/03B,858,203,1,94,11,Washington
04/04,1265,202,1,57,38,Washington
04/05,439,79,1,30,20,Washington
04/05B,130,19,1,9,2,Washington
04/06,480,59,1,30,14,Washington
04/07,532,67,1,36,16,Washington
04/07B,328,48,1,28,7,Washington
04/08,618,160,1,45,58,Washington
04/09,363,61,1,9,33,Washington
04/09A,352,90,1,34,21,Washington
04/10,489,82,1,22,36,Washington
04/10A,467,48,1,13,16,Washington
04/11,604,89,1,28,44,Washington
05/01,1028,249,1,139,41,Washington
05/02,544,88,1,11,59,Washington
05/03,223,32,1,14,12,Washington
06/01,570,120,1,44,46,Washington
06/02,634,114,1,34,64,Washington
06/03,716,127,1,35,52,Washington
06/04,529,83,1,20,41,Washington
07/01,806,109,1,37,31,Washington
07/01A,672,185,1,129,7,Washington
07/02,1337,210,1,49,116,Washington
07/03,208,49,1,22,18,Washington
08/01,1253,205,1,133,37,Washington
08/02,570,120,1,71,28,Washington
08/03,1028,130,1,43,65,Washington
09/01,1274,224,1,96,62,Washington
Early Voting,NA,NA,1,1022,670,Washington
00/01,730,123,1,28,39,Webster
00/01A,41,5,1,2,2,Webster
00/02,798,140,1,27,36,Webster
00/03,884,117,1,49,12,Webster
00/05,327,48,1,15,10,Webster
00/06,715,128,1,64,11,Webster
00/08,456,81,1,18,49,Webster
00/09,621,96,1,27,40,Webster
00/09A,114,12,1,2,8,Webster
00/10,92,20,1,11,7,Webster
00/11,1046,158,1,35,59,Webster
00/12,504,81,1,48,17,Webster
00/13,169,29,1,4,19,Webster
00/14,307,52,1,26,13,Webster
00/15,339,64,1,23,17,Webster
00/16,1147,187,1,68,60,Webster
00/17,581,95,1,29,28,Webster
00/17A,197,45,1,28,3,Webster
00/18,1436,340,1,202,12,Webster
00/18A,55,13,1,9,1,Webster
00/22,950,146,1,62,31,Webster
00/22A,104,14,1,10,0,Webster
00/25,594,177,1,99,3,Webster
00/25A,58,19,1,13,0,Webster
00/26,843,181,1,69,27,Webster
00/27,545,121,1,72,3,Webster
00/28,884,151,1,51,55,Webster
00/29,641,134,1,47,48,Webster
00/31,492,106,1,30,53,Webster
00/32,469,108,1,53,32,Webster
00/33,1197,186,1,83,37,Webster
00/34,389,101,1,42,9,Webster
00/35,668,110,1,52,39,Webster
00/36,196,48,1,18,22,Webster
00/38,152,51,1,26,22,Webster
00/39,920,157,1,71,54,Webster
00/40,347,71,1,26,38,Webster
00/41,1511,227,1,55,89,Webster
00/42,457,61,1,28,20,Webster
00/43,895,161,1,73,51,Webster
Early Voting,NA,NA,1,704,627,Webster
00/01A,1265,285,1,133,74,West Baton Rouge
00/01B,874,270,1,163,37,West Baton Rouge
00/01C,254,74,1,26,18,West Baton Rouge
00/01D,1382,452,1,306,50,West Baton Rouge
00/01E,357,76,1,39,14,West Baton Rouge
00/02A,248,92,1,50,13,West Baton Rouge
00/02B,1269,325,1,125,85,West Baton Rouge
00/03,342,120,1,51,38,West Baton Rouge
00/04A,579,165,1,90,41,West Baton Rouge
00/04B,116,29,1,18,3,West Baton Rouge
00/05,397,107,1,33,29,West Baton Rouge
00/06,104,21,1,16,1,West Baton Rouge
00/07A,632,181,1,83,52,West Baton Rouge
00/07B,193,67,1,38,20,West Baton Rouge
00/08,935,350,1,224,15,West Baton Rouge
00/09,427,131,1,56,14,West Baton Rouge
00/10,391,117,1,37,21,West Baton Rouge
00/11,399,97,1,37,21,West Baton Rouge
00/13A,1064,265,1,167,7,West Baton Rouge
00/13B,141,38,1,30,1,West Baton Rouge
00/14A,496,110,1,66,3,West Baton Rouge
00/14B,132,45,1,15,5,West Baton Rouge
00/15,905,261,1,184,6,West Baton Rouge
00/16,891,227,1,117,54,West Baton Rouge
00/17,212,58,1,35,7,West Baton Rouge
00/18,624,199,1,90,50,West Baton Rouge
00/19,797,231,1,113,56,West Baton Rouge
00/20,581,125,1,59,42,West Baton Rouge
00/21,728,151,1,56,39,West Baton Rouge
00/22,1161,259,1,153,60,West Baton Rouge
Early Voting,NA,NA,1,866,519,West Baton Rouge
00/01,271,43,1,32,9,West Carroll
00/02,710,77,1,39,24,West Carroll
00/03,155,17,1,9,6,West Carroll
00/03A,179,19,1,8,7,West Carroll
00/03B,20,2,1,0,1,West Carroll
00/03C,15,0,1,0,0,West Carroll
00/03D,118,14,1,5,5,West Carroll
00/04,124,24,1,13,9,West Carroll
00/05,615,59,1,12,28,West Carroll
00/05A,34,3,1,0,0,West Carroll
00/05B,58,4,1,4,0,West Carroll
00/06,699,69,1,19,33,West Carroll
00/07,221,30,1,13,10,West Carroll
00/08,640,68,1,7,30,West Carroll
00/09,378,55,1,15,26,West Carroll
00/10,657,72,1,30,18,West Carroll
00/11,283,30,1,21,1,West Carroll
00/12,395,42,1,8,13,West Carroll
00/14,224,22,1,7,3,West Carroll
00/14A,23,1,1,0,1,West Carroll
00/15,144,12,1,3,6,West Carroll
00/16,881,97,1,26,38,West Carroll
00/18,222,27,1,12,11,West Carroll
Early Voting,NA,NA,1,79,135,West Carroll
00/01,375,94,1,38,7,West Feliciana
00/01A,211,20,1,11,2,West Feliciana
00/01B,348,55,1,16,8,West Feliciana
00/02,537,134,1,69,13,West Feliciana
00/02A,2,1,1,0,0,West Feliciana
00/02B,NA,NA,1,0,0,West Feliciana
00/03,994,234,1,91,77,West Feliciana
00/03A,142,42,1,14,13,West Feliciana
00/04,221,70,1,42,1,West Feliciana
00/05,320,86,1,28,15,West Feliciana
00/06,425,87,1,28,18,West Feliciana
00/06A,417,105,1,68,20,West Feliciana
00/07,324,69,1,21,17,West Feliciana
00/07A,340,68,1,31,7,West Feliciana
00/08,522,114,1,40,37,West Feliciana
00/08A,77,12,1,2,3,West Feliciana
00/08C,141,34,1,16,8,West Feliciana
00/09,488,136,1,72,17,West Feliciana
00/10,265,79,1,48,4,West Feliciana
00/10A,264,81,1,25,36,West Feliciana
00/10B,217,47,1,16,9,West Feliciana
00/11,219,58,1,29,11,West Feliciana
00/11A,148,41,1,16,8,West Feliciana
00/12,197,33,1,13,14,West Feliciana
00/12A,123,33,1,16,8,West Feliciana
00/12B,85,9,1,2,4,West Feliciana
00/13,441,68,1,23,35,West Feliciana
Early Voting,NA,NA,1,385,252,West Feliciana
01/1,453,77,1,43,4,Winn
01/3,319,51,1,6,31,Winn
01/5,287,72,1,64,6,Winn
02/1,204,24,1,15,1,Winn
02/3,647,95,1,61,5,Winn
03/1A,238,38,1,22,4,Winn
03/1B,237,52,1,27,6,Winn
03/2,475,91,1,35,14,Winn
03/3,325,71,1,19,37,Winn
04/1,205,46,1,24,6,Winn
04/2,92,14,1,6,8,Winn
04/3,701,142,1,80,21,Winn
04/5,437,62,1,35,18,Winn
05/1,138,23,1,9,12,Winn
05/2,351,38,1,20,15,Winn
05/3,281,51,1,25,14,Winn
05/5,439,81,1,26,46,Winn
06/1,420,83,1,29,17,Winn
06/1A,343,51,1,19,6,Winn
06/3,401,66,1,27,24,Winn
06/6,86,16,1,6,8,Winn
07/1,188,36,1,18,7,Winn
07/1A,185,37,1,5,14,Winn
07/2,247,60,1,21,32,Winn
07/2A,417,55,1,21,9,Winn
07/7,243,48,1,29,9,Winn
Early Voting,NA,NA,1,202,202,Winn
