precinct,qualified_voters,count_voted,reported,no,yes,parish
00/36,196,48,1,18,22,Webster
00/38,152,51,1,24,24,Webster
00/39,920,157,1,71,54,Webster
00/40,347,71,1,27,38,Webster
00/41,1511,227,1,47,97,Webster
00/42,457,61,1,26,23,Webster
00/43,895,161,1,69,54,Webster
Early Voting,NA,NA,1,652,685,Webster
00/01A,1265,285,1,130,79,West Baton Rouge
00/01B,874,270,1,164,39,West Baton Rouge
00/01C,254,74,1,25,19,West Baton Rouge
00/01D,1382,452,1,303,54,West Baton Rouge
00/01E,357,76,1,38,16,West Baton Rouge
00/02A,248,92,1,48,14,West Baton Rouge
00/02B,1269,325,1,126,86,West Baton Rouge
00/03,342,120,1,55,33,West Baton Rouge
00/04A,579,165,1,86,45,West Baton Rouge
00/04B,116,29,1,18,3,West Baton Rouge
00/05,397,107,1,38,24,West Baton Rouge
00/06,104,21,1,16,1,West Baton Rouge
00/07A,632,181,1,86,51,West Baton Rouge
00/07B,193,67,1,40,18,West Baton Rouge
00/08,935,350,1,226,17,West Baton Rouge
00/09,427,131,1,60,12,West Baton Rouge
00/10,391,117,1,35,23,West Baton Rouge
00/11,399,97,1,41,17,West Baton Rouge
00/13A,1064,265,1,165,9,West Baton Rouge
00/13B,141,38,1,30,1,West Baton Rouge
00/14A,496,110,1,63,6,West Baton Rouge
00/14B,132,45,1,17,3,West Baton Rouge
00/15,905,261,1,185,8,West Baton Rouge
00/16,891,227,1,123,45,West Baton Rouge
00/17,212,58,1,34,8,West Baton Rouge
00/18,624,199,1,94,45,West Baton Rouge
00/19,797,231,1,113,56,West Baton Rouge
00/20,581,125,1,54,45,West Baton Rouge
00/21,728,151,1,55,37,West Baton Rouge
00/22,1161,259,1,145,61,West Baton Rouge
Early Voting,NA,NA,1,869,523,West Baton Rouge
00/01,271,43,1,33,8,West Carroll
00/02,710,77,1,36,28,West Carroll
00/03,155,17,1,8,7,West Carroll
00/03A,179,19,1,10,4,West Carroll
00/03B,20,2,1,0,1,West Carroll
00/03C,15,0,1,0,0,West Carroll
00/03D,118,14,1,5,5,West Carroll
00/04,124,24,1,12,11,West Carroll
00/05,615,59,1,11,29,West Carroll
00/05A,34,3,1,0,0,West Carroll
00/05B,58,4,1,3,1,West Carroll
00/06,699,69,1,17,35,West Carroll
00/07,221,30,1,17,7,West Carroll
00/08,640,68,1,7,29,West Carroll
00/09,378,55,1,16,25,West Carroll
00/10,657,72,1,28,20,West Carroll
00/11,283,30,1,20,1,West Carroll
00/12,395,42,1,8,14,West Carroll
00/14,224,22,1,7,3,West Carroll
00/14A,23,1,1,0,1,West Carroll
00/15,144,12,1,5,5,West Carroll
00/16,881,97,1,28,40,West Carroll
00/18,222,27,1,13,10,West Carroll
Early Voting,NA,NA,1,77,137,West Carroll
00/01,375,94,1,39,5,West Feliciana
00/01A,211,20,1,10,3,West Feliciana
00/01B,348,55,1,15,9,West Feliciana
00/02,537,134,1,72,9,West Feliciana
00/02A,2,1,1,0,0,West Feliciana
00/02B,NA,NA,1,0,0,West Feliciana
00/03,994,234,1,95,72,West Feliciana
00/03A,142,42,1,11,16,West Feliciana
00/04,221,70,1,42,1,West Feliciana
00/05,320,86,1,27,17,West Feliciana
00/06,425,87,1,28,18,West Feliciana
00/06A,417,105,1,68,20,West Feliciana
00/07,324,69,1,19,19,West Feliciana
00/07A,340,68,1,32,6,West Feliciana
00/08,522,114,1,40,36,West Feliciana
00/08A,77,12,1,2,3,West Feliciana
00/08C,141,34,1,15,8,West Feliciana
00/09,488,136,1,76,13,West Feliciana
00/10,265,79,1,49,2,West Feliciana
00/10A,264,81,1,23,37,West Feliciana
00/10B,217,47,1,13,12,West Feliciana
00/11,219,58,1,30,9,West Feliciana
00/11A,148,41,1,15,9,West Feliciana
00/12,197,33,1,10,17,West Feliciana
00/12A,123,33,1,16,8,West Feliciana
00/12B,85,9,1,2,4,West Feliciana
00/13,441,68,1,22,36,West Feliciana
Early Voting,NA,NA,1,374,264,West Feliciana
01/1,453,77,1,46,2,Winn
01/3,319,51,1,12,25,Winn
01/5,287,72,1,66,4,Winn
02/1,204,24,1,16,0,Winn
02/3,647,95,1,63,3,Winn
03/1A,238,38,1,21,5,Winn
03/1B,237,52,1,25,8,Winn
03/2,475,91,1,31,18,Winn
03/3,325,71,1,19,37,Winn
04/1,205,46,1,27,4,Winn
04/2,92,14,1,8,6,Winn
04/3,701,142,1,78,23,Winn
04/5,437,62,1,35,18,Winn
05/1,138,23,1,8,13,Winn
05/2,351,38,1,18,17,Winn
05/3,281,51,1,19,20,Winn
05/5,439,81,1,26,45,Winn
06/1,420,83,1,23,23,Winn
06/1A,343,51,1,18,7,Winn
06/3,401,66,1,23,28,Winn
06/6,86,16,1,6,8,Winn
07/1,188,36,1,16,8,Winn
07/1A,185,37,1,10,9,Winn
07/2,247,60,1,18,35,Winn
07/2A,417,55,1,18,11,Winn
07/7,243,48,1,23,16,Winn
Early Voting,NA,NA,1,185,217,Winn
